scenario,object_path,style,code,x_px,y_px,width_px,height_px
LD1-E8-1280x800-wired,fig/7/56/1,pushbutton,B01,74.926080,339.320000,123.747840,38.500000
LD1-E9-1280x800-before,fig/3,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD1-E9-1280x800-before,fig/6/1,pushbutton,B13,1061.440000,105.240000,161.920000,27.720000
LD1-E9-1280x800-before,fig/6/5,pushbutton,B15,920.640000,105.240000,130.240000,27.720000
LD1-E9-1280x800-before,fig/6/6,pushbutton,B14,920.640000,148.360000,302.720000,46.200000
LD2-E1-1280x800-before,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E1-1280x800-before,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E1-1280x800-before,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E2-1280x800-before,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E2-1280x800-before,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E2-1280x800-before,fig/4/1,pushbutton,B11,65.536000,117.560000,192.832000,33.880000
LD2-E2-1280x800-before,fig/4/8,pushbutton,T14,723.286400,457.304000,36.000000,40.000000
LD2-E2-1280x800-before,fig/4/10,pushbutton,T13,589.142400,457.304000,36.000000,40.000000
LD2-E2-1280x800-before,fig/4/12,pushbutton,T10,538.838400,457.304000,36.000000,40.000000
LD2-E2-1280x800-before,fig/4/14,pushbutton,T09,404.694400,457.304000,36.000000,40.000000
LD2-E2-1280x800-before,fig/4/16,pushbutton,T06,354.390400,457.304000,36.000000,40.000000
LD2-E2-1280x800-before,fig/4/18,pushbutton,T05,238.691200,457.304000,36.000000,40.000000
LD2-E2-1280x800-before,fig/4/20,pushbutton,T02,194.675200,343.344000,36.000000,40.000000
LD2-E2-1280x800-before,fig/4/22,pushbutton,T01,194.675200,423.424000,36.000000,40.000000
LD2-E2-1280x800-before,fig/4/24,frame,component:C2,628.940800,434.800000,90.547200,86.240000
LD2-E2-1280x800-before,fig/4/25,frame,component:R8,444.492800,434.800000,90.547200,86.240000
LD2-E2-1280x800-before,fig/4/26,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E2-1280x800-before,fig/4/27,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E2-1280x800-before,fig/4/27/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E2-1280x800-before,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E2-1280x800-wired,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E2-1280x800-wired,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E2-1280x800-wired,fig/4/1,pushbutton,B11,65.536000,117.560000,192.832000,33.880000
LD2-E2-1280x800-wired,fig/4/15,pushbutton,T14,723.286400,457.304000,36.000000,40.000000
LD2-E2-1280x800-wired,fig/4/17,pushbutton,T13,589.142400,457.304000,36.000000,40.000000
LD2-E2-1280x800-wired,fig/4/19,pushbutton,T10,538.838400,457.304000,36.000000,40.000000
LD2-E2-1280x800-wired,fig/4/21,pushbutton,T09,404.694400,457.304000,36.000000,40.000000
LD2-E2-1280x800-wired,fig/4/23,pushbutton,T06,354.390400,457.304000,36.000000,40.000000
LD2-E2-1280x800-wired,fig/4/25,pushbutton,T05,238.691200,457.304000,36.000000,40.000000
LD2-E2-1280x800-wired,fig/4/27,pushbutton,T02,194.675200,343.344000,36.000000,40.000000
LD2-E2-1280x800-wired,fig/4/29,pushbutton,T01,194.675200,423.424000,36.000000,40.000000
LD2-E2-1280x800-wired,fig/4/31,frame,component:C2,628.940800,434.800000,90.547200,86.240000
LD2-E2-1280x800-wired,fig/4/32,frame,component:R8,444.492800,434.800000,90.547200,86.240000
LD2-E2-1280x800-wired,fig/4/33,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E2-1280x800-wired,fig/4/34,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E2-1280x800-wired,fig/4/34/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E2-1280x800-wired,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E3-1280x800-before,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E3-1280x800-before,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E3-1280x800-before,fig/3/3,edit,A03.07,1114.240000,202.568000,109.120000,30.800000
LD2-E3-1280x800-before,fig/3/5,edit,A03.06,1114.240000,237.680000,109.120000,30.800000
LD2-E3-1280x800-before,fig/3/7,edit,A03.05,1114.240000,272.792000,109.120000,30.800000
LD2-E3-1280x800-before,fig/3/9,edit,A03.04,1114.240000,307.904000,109.120000,30.800000
LD2-E3-1280x800-before,fig/3/11,edit,A03.03,1114.240000,343.016000,109.120000,30.800000
LD2-E3-1280x800-before,fig/3/13,edit,A03.02,1114.240000,378.128000,109.120000,30.800000
LD2-E3-1280x800-before,fig/3/15,edit,A03.01,1114.240000,413.240000,109.120000,30.800000
LD2-E3-1280x800-before,fig/4/7,frame,component:C2,628.940800,434.800000,90.547200,86.240000
LD2-E3-1280x800-before,fig/4/8,frame,component:R8,444.492800,434.800000,90.547200,86.240000
LD2-E3-1280x800-before,fig/4/9,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E3-1280x800-before,fig/4/10,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E3-1280x800-before,fig/4/10/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E3-1280x800-before,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E3-1280x800-wired,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E3-1280x800-wired,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E3-1280x800-wired,fig/3/3,edit,A03.07,1114.240000,202.568000,109.120000,30.800000
LD2-E3-1280x800-wired,fig/3/5,edit,A03.06,1114.240000,237.680000,109.120000,30.800000
LD2-E3-1280x800-wired,fig/3/7,edit,A03.05,1114.240000,272.792000,109.120000,30.800000
LD2-E3-1280x800-wired,fig/3/9,edit,A03.04,1114.240000,307.904000,109.120000,30.800000
LD2-E3-1280x800-wired,fig/3/11,edit,A03.03,1114.240000,343.016000,109.120000,30.800000
LD2-E3-1280x800-wired,fig/3/13,edit,A03.02,1114.240000,378.128000,109.120000,30.800000
LD2-E3-1280x800-wired,fig/3/15,edit,A03.01,1114.240000,413.240000,109.120000,30.800000
LD2-E3-1280x800-wired,fig/4/14,pushbutton,T14,723.286400,457.304000,36.000000,40.000000
LD2-E3-1280x800-wired,fig/4/16,pushbutton,T13,589.142400,457.304000,36.000000,40.000000
LD2-E3-1280x800-wired,fig/4/18,pushbutton,T10,538.838400,457.304000,36.000000,40.000000
LD2-E3-1280x800-wired,fig/4/20,pushbutton,T09,404.694400,457.304000,36.000000,40.000000
LD2-E3-1280x800-wired,fig/4/22,pushbutton,T06,354.390400,457.304000,36.000000,40.000000
LD2-E3-1280x800-wired,fig/4/24,pushbutton,T05,238.691200,457.304000,36.000000,40.000000
LD2-E3-1280x800-wired,fig/4/26,pushbutton,T02,194.675200,343.344000,36.000000,40.000000
LD2-E3-1280x800-wired,fig/4/28,pushbutton,T01,194.675200,423.424000,36.000000,40.000000
LD2-E3-1280x800-wired,fig/4/30,frame,component:C2,628.940800,434.800000,90.547200,86.240000
LD2-E3-1280x800-wired,fig/4/31,frame,component:R8,444.492800,434.800000,90.547200,86.240000
LD2-E3-1280x800-wired,fig/4/32,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E3-1280x800-wired,fig/4/33,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E3-1280x800-wired,fig/4/33/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E3-1280x800-wired,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E4-1280x800-before,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E4-1280x800-before,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E4-1280x800-before,fig/3/3,edit,A04.02,1114.240000,378.128000,109.120000,30.800000
LD2-E4-1280x800-before,fig/3/5,edit,A04.01,1114.240000,413.240000,109.120000,30.800000
LD2-E4-1280x800-before,fig/4/1,pushbutton,B33,660.800000,166.840000,176.064000,33.880000
LD2-E4-1280x800-before,fig/4/2,pushbutton,B13,660.800000,117.560000,176.064000,33.880000
LD2-E4-1280x800-before,fig/4/9,pushbutton,T08,516.201600,263.264000,36.000000,40.000000
LD2-E4-1280x800-before,fig/4/11,pushbutton,T07,390.441600,263.264000,36.000000,40.000000
LD2-E4-1280x800-before,fig/4/13,pushbutton,T16,689.750400,392.624000,36.000000,40.000000
LD2-E4-1280x800-before,fig/4/15,pushbutton,T15,622.678400,392.624000,36.000000,40.000000
LD2-E4-1280x800-before,fig/4/17,pushbutton,T12,505.302400,392.624000,36.000000,40.000000
LD2-E4-1280x800-before,fig/4/19,pushbutton,T11,438.230400,392.624000,36.000000,40.000000
LD2-E4-1280x800-before,fig/4/21,pushbutton,T04,88.617600,294.064000,36.000000,40.000000
LD2-E4-1280x800-before,fig/4/23,pushbutton,T03,88.617600,518.904000,36.000000,40.000000
LD2-E4-1280x800-before,fig/4/25,frame,component:VM,375.744000,157.600000,234.752000,98.560000
LD2-E4-1280x800-before,fig/4/25/1,pushbutton,B15,392.176640,163.513600,201.886720,28.582400
LD2-E4-1280x800-before,fig/4/26,frame,component:C2,628.940800,434.800000,90.547200,86.240000
LD2-E4-1280x800-before,fig/4/27,frame,component:R8,444.492800,434.800000,90.547200,86.240000
LD2-E4-1280x800-before,fig/4/28,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E4-1280x800-before,fig/4/28/1,pushbutton,B14,282.128256,432.582400,65.663488,28.089600
LD2-E4-1280x800-before,fig/4/29,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E4-1280x800-before,fig/4/29/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E4-1280x800-before,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E4-1280x800-wired,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E4-1280x800-wired,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E4-1280x800-wired,fig/3/3,edit,A04.02,1114.240000,378.128000,109.120000,30.800000
LD2-E4-1280x800-wired,fig/3/5,edit,A04.01,1114.240000,413.240000,109.120000,30.800000
LD2-E4-1280x800-wired,fig/4/1,pushbutton,B33,660.800000,166.840000,176.064000,33.880000
LD2-E4-1280x800-wired,fig/4/2,pushbutton,B13,660.800000,117.560000,176.064000,33.880000
LD2-E4-1280x800-wired,fig/4/22,pushbutton,T08,516.201600,263.264000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/24,pushbutton,T07,390.441600,263.264000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/26,pushbutton,T16,689.750400,392.624000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/28,pushbutton,T15,622.678400,392.624000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/30,pushbutton,T14,723.286400,457.304000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/32,pushbutton,T13,589.142400,457.304000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/34,pushbutton,T12,505.302400,392.624000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/36,pushbutton,T11,438.230400,392.624000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/38,pushbutton,T10,538.838400,457.304000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/40,pushbutton,T09,404.694400,457.304000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/42,pushbutton,T06,354.390400,457.304000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/44,pushbutton,T05,238.691200,457.304000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/46,pushbutton,T04,88.617600,294.064000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/48,pushbutton,T03,88.617600,518.904000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/50,pushbutton,T02,194.675200,343.344000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/52,pushbutton,T01,194.675200,423.424000,36.000000,40.000000
LD2-E4-1280x800-wired,fig/4/54,frame,component:VM,375.744000,157.600000,234.752000,98.560000
LD2-E4-1280x800-wired,fig/4/54/1,pushbutton,B15,392.176640,163.513600,201.886720,28.582400
LD2-E4-1280x800-wired,fig/4/55,frame,component:C2,628.940800,434.800000,90.547200,86.240000
LD2-E4-1280x800-wired,fig/4/56,frame,component:R8,444.492800,434.800000,90.547200,86.240000
LD2-E4-1280x800-wired,fig/4/57,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E4-1280x800-wired,fig/4/57/1,pushbutton,B14,282.128256,432.582400,65.663488,28.089600
LD2-E4-1280x800-wired,fig/4/58,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E4-1280x800-wired,fig/4/58/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E4-1280x800-wired,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E5-1280x800-before,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E5-1280x800-before,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E5-1280x800-before,fig/4/1,pushbutton,B11,65.536000,117.560000,192.832000,33.880000
LD2-E5-1280x800-before,fig/4/8,pushbutton,T22,723.286400,457.304000,36.000000,40.000000
LD2-E5-1280x800-before,fig/4/10,pushbutton,T21,589.142400,457.304000,36.000000,40.000000
LD2-E5-1280x800-before,fig/4/12,pushbutton,T18,538.838400,457.304000,36.000000,40.000000
LD2-E5-1280x800-before,fig/4/14,pushbutton,T17,404.694400,457.304000,36.000000,40.000000
LD2-E5-1280x800-before,fig/4/16,pushbutton,T06,354.390400,457.304000,36.000000,40.000000
LD2-E5-1280x800-before,fig/4/18,pushbutton,T05,238.691200,457.304000,36.000000,40.000000
LD2-E5-1280x800-before,fig/4/20,pushbutton,T02,194.675200,343.344000,36.000000,40.000000
LD2-E5-1280x800-before,fig/4/22,pushbutton,T01,194.675200,423.424000,36.000000,40.000000
LD2-E5-1280x800-before,fig/4/24,frame,component:L1,628.940800,434.800000,90.547200,86.240000
LD2-E5-1280x800-before,fig/4/25,frame,component:R9,444.492800,434.800000,90.547200,86.240000
LD2-E5-1280x800-before,fig/4/26,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E5-1280x800-before,fig/4/27,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E5-1280x800-before,fig/4/27/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E5-1280x800-before,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E5-1280x800-wired,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E5-1280x800-wired,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E5-1280x800-wired,fig/4/1,pushbutton,B11,65.536000,117.560000,192.832000,33.880000
LD2-E5-1280x800-wired,fig/4/15,pushbutton,T22,723.286400,457.304000,36.000000,40.000000
LD2-E5-1280x800-wired,fig/4/17,pushbutton,T21,589.142400,457.304000,36.000000,40.000000
LD2-E5-1280x800-wired,fig/4/19,pushbutton,T18,538.838400,457.304000,36.000000,40.000000
LD2-E5-1280x800-wired,fig/4/21,pushbutton,T17,404.694400,457.304000,36.000000,40.000000
LD2-E5-1280x800-wired,fig/4/23,pushbutton,T06,354.390400,457.304000,36.000000,40.000000
LD2-E5-1280x800-wired,fig/4/25,pushbutton,T05,238.691200,457.304000,36.000000,40.000000
LD2-E5-1280x800-wired,fig/4/27,pushbutton,T02,194.675200,343.344000,36.000000,40.000000
LD2-E5-1280x800-wired,fig/4/29,pushbutton,T01,194.675200,423.424000,36.000000,40.000000
LD2-E5-1280x800-wired,fig/4/31,frame,component:L1,628.940800,434.800000,90.547200,86.240000
LD2-E5-1280x800-wired,fig/4/32,frame,component:R9,444.492800,434.800000,90.547200,86.240000
LD2-E5-1280x800-wired,fig/4/33,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E5-1280x800-wired,fig/4/34,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E5-1280x800-wired,fig/4/34/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E5-1280x800-wired,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E6-1280x800-before,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E6-1280x800-before,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E6-1280x800-before,fig/3/3,edit,A06.07,1114.240000,202.568000,109.120000,30.800000
LD2-E6-1280x800-before,fig/3/5,edit,A06.06,1114.240000,237.680000,109.120000,30.800000
LD2-E6-1280x800-before,fig/3/7,edit,A06.05,1114.240000,272.792000,109.120000,30.800000
LD2-E6-1280x800-before,fig/3/9,edit,A06.04,1114.240000,307.904000,109.120000,30.800000
LD2-E6-1280x800-before,fig/3/11,edit,A06.03,1114.240000,343.016000,109.120000,30.800000
LD2-E6-1280x800-before,fig/3/13,edit,A06.02,1114.240000,378.128000,109.120000,30.800000
LD2-E6-1280x800-before,fig/3/15,edit,A06.01,1114.240000,413.240000,109.120000,30.800000
LD2-E6-1280x800-before,fig/4/7,frame,component:L1,628.940800,434.800000,90.547200,86.240000
LD2-E6-1280x800-before,fig/4/8,frame,component:R9,444.492800,434.800000,90.547200,86.240000
LD2-E6-1280x800-before,fig/4/9,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E6-1280x800-before,fig/4/10,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E6-1280x800-before,fig/4/10/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E6-1280x800-before,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E6-1280x800-wired,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E6-1280x800-wired,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E6-1280x800-wired,fig/3/3,edit,A06.07,1114.240000,202.568000,109.120000,30.800000
LD2-E6-1280x800-wired,fig/3/5,edit,A06.06,1114.240000,237.680000,109.120000,30.800000
LD2-E6-1280x800-wired,fig/3/7,edit,A06.05,1114.240000,272.792000,109.120000,30.800000
LD2-E6-1280x800-wired,fig/3/9,edit,A06.04,1114.240000,307.904000,109.120000,30.800000
LD2-E6-1280x800-wired,fig/3/11,edit,A06.03,1114.240000,343.016000,109.120000,30.800000
LD2-E6-1280x800-wired,fig/3/13,edit,A06.02,1114.240000,378.128000,109.120000,30.800000
LD2-E6-1280x800-wired,fig/3/15,edit,A06.01,1114.240000,413.240000,109.120000,30.800000
LD2-E6-1280x800-wired,fig/4/14,pushbutton,T22,723.286400,457.304000,36.000000,40.000000
LD2-E6-1280x800-wired,fig/4/16,pushbutton,T21,589.142400,457.304000,36.000000,40.000000
LD2-E6-1280x800-wired,fig/4/18,pushbutton,T18,538.838400,457.304000,36.000000,40.000000
LD2-E6-1280x800-wired,fig/4/20,pushbutton,T17,404.694400,457.304000,36.000000,40.000000
LD2-E6-1280x800-wired,fig/4/22,pushbutton,T06,354.390400,457.304000,36.000000,40.000000
LD2-E6-1280x800-wired,fig/4/24,pushbutton,T05,238.691200,457.304000,36.000000,40.000000
LD2-E6-1280x800-wired,fig/4/26,pushbutton,T02,194.675200,343.344000,36.000000,40.000000
LD2-E6-1280x800-wired,fig/4/28,pushbutton,T01,194.675200,423.424000,36.000000,40.000000
LD2-E6-1280x800-wired,fig/4/30,frame,component:L1,628.940800,434.800000,90.547200,86.240000
LD2-E6-1280x800-wired,fig/4/31,frame,component:R9,444.492800,434.800000,90.547200,86.240000
LD2-E6-1280x800-wired,fig/4/32,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E6-1280x800-wired,fig/4/33,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E6-1280x800-wired,fig/4/33/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E6-1280x800-wired,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E7-1280x800-before,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E7-1280x800-before,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E7-1280x800-before,fig/3/3,edit,A07.02,1114.240000,378.128000,109.120000,30.800000
LD2-E7-1280x800-before,fig/3/5,edit,A07.01,1114.240000,413.240000,109.120000,30.800000
LD2-E7-1280x800-before,fig/4/1,pushbutton,B33,660.800000,166.840000,176.064000,33.880000
LD2-E7-1280x800-before,fig/4/2,pushbutton,B13,660.800000,117.560000,176.064000,33.880000
LD2-E7-1280x800-before,fig/4/9,pushbutton,T08,516.201600,263.264000,36.000000,40.000000
LD2-E7-1280x800-before,fig/4/11,pushbutton,T07,390.441600,263.264000,36.000000,40.000000
LD2-E7-1280x800-before,fig/4/13,pushbutton,T24,689.750400,392.624000,36.000000,40.000000
LD2-E7-1280x800-before,fig/4/15,pushbutton,T23,622.678400,392.624000,36.000000,40.000000
LD2-E7-1280x800-before,fig/4/17,pushbutton,T20,505.302400,392.624000,36.000000,40.000000
LD2-E7-1280x800-before,fig/4/19,pushbutton,T19,438.230400,392.624000,36.000000,40.000000
LD2-E7-1280x800-before,fig/4/21,pushbutton,T04,88.617600,294.064000,36.000000,40.000000
LD2-E7-1280x800-before,fig/4/23,pushbutton,T03,88.617600,518.904000,36.000000,40.000000
LD2-E7-1280x800-before,fig/4/25,frame,component:VM,375.744000,157.600000,234.752000,98.560000
LD2-E7-1280x800-before,fig/4/25/1,pushbutton,B15,392.176640,163.513600,201.886720,28.582400
LD2-E7-1280x800-before,fig/4/26,frame,component:L1,628.940800,434.800000,90.547200,86.240000
LD2-E7-1280x800-before,fig/4/27,frame,component:R9,444.492800,434.800000,90.547200,86.240000
LD2-E7-1280x800-before,fig/4/28,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E7-1280x800-before,fig/4/28/1,pushbutton,B14,282.128256,432.582400,65.663488,28.089600
LD2-E7-1280x800-before,fig/4/29,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E7-1280x800-before,fig/4/29/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E7-1280x800-before,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E7-1280x800-wired,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E7-1280x800-wired,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E7-1280x800-wired,fig/3/3,edit,A07.02,1114.240000,378.128000,109.120000,30.800000
LD2-E7-1280x800-wired,fig/3/5,edit,A07.01,1114.240000,413.240000,109.120000,30.800000
LD2-E7-1280x800-wired,fig/4/1,pushbutton,B33,660.800000,166.840000,176.064000,33.880000
LD2-E7-1280x800-wired,fig/4/2,pushbutton,B13,660.800000,117.560000,176.064000,33.880000
LD2-E7-1280x800-wired,fig/4/22,pushbutton,T08,516.201600,263.264000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/24,pushbutton,T07,390.441600,263.264000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/26,pushbutton,T24,689.750400,392.624000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/28,pushbutton,T23,622.678400,392.624000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/30,pushbutton,T22,723.286400,457.304000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/32,pushbutton,T21,589.142400,457.304000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/34,pushbutton,T20,505.302400,392.624000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/36,pushbutton,T19,438.230400,392.624000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/38,pushbutton,T18,538.838400,457.304000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/40,pushbutton,T17,404.694400,457.304000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/42,pushbutton,T06,354.390400,457.304000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/44,pushbutton,T05,238.691200,457.304000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/46,pushbutton,T04,88.617600,294.064000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/48,pushbutton,T03,88.617600,518.904000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/50,pushbutton,T02,194.675200,343.344000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/52,pushbutton,T01,194.675200,423.424000,36.000000,40.000000
LD2-E7-1280x800-wired,fig/4/54,frame,component:VM,375.744000,157.600000,234.752000,98.560000
LD2-E7-1280x800-wired,fig/4/54/1,pushbutton,B15,392.176640,163.513600,201.886720,28.582400
LD2-E7-1280x800-wired,fig/4/55,frame,component:L1,628.940800,434.800000,90.547200,86.240000
LD2-E7-1280x800-wired,fig/4/56,frame,component:R9,444.492800,434.800000,90.547200,86.240000
LD2-E7-1280x800-wired,fig/4/57,frame,component:AM,277.651200,425.560000,74.617600,117.040000
LD2-E7-1280x800-wired,fig/4/57/1,pushbutton,B14,282.128256,432.582400,65.663488,28.089600
LD2-E7-1280x800-wired,fig/4/58,frame,component:GEN,65.536000,342.400000,125.760000,147.840000
LD2-E7-1280x800-wired,fig/4/58/1,pushbutton,B09,74.339200,351.270400,108.153600,32.524800
LD2-E7-1280x800-wired,fig/5,pushbutton,,1113.600000,744.000000,134.400000,35.200000
LD2-E8-1280x800-before,fig/3/1,pushbutton,B35,920.640000,105.240000,130.240000,27.720000
LD2-E8-1280x800-before,fig/3/2,pushbutton,B04,920.640000,148.360000,302.720000,46.200000
LD2-E8-1280x800-before,fig/4/1,pushbutton,B11,65.536000,117.560000,192.832000,33.880000
LD2-E8-1280x800-before,fig/4/10,pushbutton,T34,742.569600,455.456000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/12,pushbutton,T33,638.608000,455.456000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/14,pushbutton,T30,594.172800,455.456000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/16,pushbutton,T29,490.211200,455.456000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/18,pushbutton,T26,445.776000,455.456000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/20,pushbutton,T25,341.814400,455.456000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/22,pushbutton,T06,297.379200,455.456000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/24,pushbutton,T05,192.579200,455.456000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/26,pushbutton,T02,148.144000,343.344000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/28,pushbutton,T01,148.144000,423.424000,36.000000,40.000000
LD2-E8-1280x800-before,fig/4/30,frame,component:R13,676.729600,434.800000,62.880000,80.080000
LD2-E8-1280x800-before,fig/4/31,frame,component:L3,528.332800,434.800000,62.880000,80.080000
LD2-E8-1280x800-before,fig/4/32,frame,component:C4,379.936000,434.800000,62.880000,80.080000
LD2-E8-1280x800-before,fig/4/33,frame,component:AM,231.539200,425.560000,62.880000,117.040000
